,delay
4775,3.19777206
4776,5.071128138
4777,5.111755938
4778,5.084062068
4779,5.146599008
4780,3.366622839
4781,4.255613079
4782,3.206573012
4783,4.5608368
4784,4.839787811
4785,4.594685298
4786,5.057991252
4787,3.201225958
4788,3.222305413
4789,5.113961718
4790,5.61327464
4791,5.612344051
4792,3.374840223
4793,3.554306718
4794,4.99602873
4795,3.20014872
4796,5.125905612
4797,5.043783337
4798,3.222278347
4799,3.216195054
4800,5.619831425
4801,3.5008387
4802,5.145578299
4803,3.449079682
4804,5.043817781
4805,5.636716396
4806,5.145431152
4807,5.065433065
4808,5.140490461
4809,3.234644538
4810,3.232448762
4811,4.618826108
4812,3.497144028
4813,3.233291045
4814,3.234537594
4815,3.23602977
4816,5.640742204
4817,5.162251379
4818,5.139245253
4819,3.234254384
4820,5.116492761
4821,4.865532939
4822,5.017107326
4823,5.654149059
4824,5.412776086
4825,5.138285236
4826,5.120718883
4827,5.651688143
4828,3.234074645
4829,3.23378414
4830,3.249149094
4831,3.232255497
4832,5.049924341
4833,3.402411473
4834,3.131849558
4835,4.590995939
4836,5.022108945
4837,5.651242893
4838,5.150218119
4839,3.248976371
4840,3.235494844
4841,4.589164672
4842,4.868061486
4843,4.867317703
4844,5.149141565
4845,3.452887066
4846,3.177772667
4847,3.453550762
4848,6.950875296
4849,5.654384071
4850,5.645489433
4851,5.153761033
4852,4.594543613
4853,3.238690341
4854,5.167358023
4855,5.162801731
4856,3.398709243
4857,4.597486131
4858,5.029469874
4859,5.174056016
4860,4.597538135
4861,5.061670287
4862,5.648224491
4863,5.161563552
4864,3.247867282
4865,3.52314955
4866,5.119699629
4867,4.601786179
4868,4.300557955
4869,4.602215178
4870,5.132773096
4871,5.063136382
4872,5.063209695
4873,5.153252837
4874,5.064633039
4875,5.057639358
4876,5.162162422
4877,4.632373139
4878,4.600361214
4879,3.591797229
4880,3.59059317
4881,5.13545875
4882,3.463173285
4883,3.235851332
4884,5.153531823
4885,4.878981054
4886,5.134938714
4887,3.513487704
4888,5.663506616
4889,3.413023437
4890,3.592401488
4891,3.592466997
4892,4.879460381
4893,5.064021855
4894,3.249694479
4895,5.197897431
4896,5.165855613
4897,5.658385468
4898,4.643211766
4899,3.420441841
4900,3.257837435
4901,3.252191962
4902,3.422690813
4903,5.167328704
4904,3.256664033
4905,5.12858376
4906,4.643452016
4907,4.31001764
4908,4.643479157
4909,3.255052354
4910,5.173606976
4911,5.039578518
4912,5.142534663
4913,5.192901088
4914,5.659814823
4915,3.472522072
4916,3.243301862
4917,5.067023731
4918,3.249915507
4919,3.152903566
4920,4.899113326
4921,5.074976603
4922,5.130651055
4923,5.161319386
4924,5.129955777
4925,5.161046566
4926,3.423677523
4927,6.717859592
4928,3.534559183
4929,5.155152446
4930,5.874797025
4931,5.156666756
4932,3.258233879
4933,5.185438404
4934,5.184734794
4935,3.166003147
4936,3.485482606
4937,5.19816714
4938,3.282451283
4939,3.271120699
4940,3.271913653
4941,3.485493164
4942,3.266757525
4943,5.565002763
4944,5.213668992
4945,6.481361853
4946,5.600931477
4947,5.122425969
4948,5.085699176
4949,5.17702974
4950,5.6873457
4951,5.676310474
4952,6.730614836
4953,6.480727082
4954,5.152718571
4955,3.435470286
4956,5.182501402
4957,4.912853805
4958,4.902304442
4959,5.673013922
4960,4.660504498
4961,3.264437222
4962,5.185788395
4963,3.270637783
4964,5.17623044
4965,5.177239198
4966,5.039151596
4967,5.676846473
4968,5.101017813
4969,3.284335825
4970,3.536084148
4971,3.270477456
4972,3.28320827
4973,5.056118119
4974,3.269179464
4975,3.264235569
4976,5.677472151
4977,3.270605201
4978,3.264152629
4979,5.176855195
4980,3.486877869
4981,3.269771951
4982,5.156918705
4983,5.696068285
4984,5.156590954
4985,5.68662742
4986,5.677971515
4987,5.0933634
4988,5.219195278
4989,5.189739529
4990,5.214087986
4991,5.195723827
4992,4.9374791
4993,5.09017438
4994,5.195415152
4995,5.223194008
4996,5.189727587
4997,5.192688197
4998,5.214217205
4999,3.203414286
5000,5.192214089
5001,5.196166258
5002,5.216468378
5003,3.571264346
5004,3.319990738
5005,5.121978053
5006,5.179816978
5007,5.211666293
5008,5.194096537
5009,5.159688086
5010,5.254269218
5011,3.309370142
5012,7.030269944
5013,5.190131606
5014,5.215845591
5015,3.308779136
5016,3.30702185
5017,3.323080278
5018,5.235933175
5019,3.523451612
5020,3.308413249
5021,5.181601422
5022,4.834117681
5023,5.196345363
5024,6.768990688
5025,5.094597422
5026,3.320661042
5027,3.323521302
5028,5.219770617
5029,3.248115377
5030,4.660117007
5031,5.193779709
5032,4.661553926
5033,4.663366265
5034,5.219548591
5035,5.158299105
5036,3.309466526
5037,3.461086316
5038,3.248205695
5039,4.834224799
5040,5.244340664
5041,5.082257452
5042,7.019387967
5043,3.301405655
5044,5.213837221
5045,3.320262917
5046,6.76644725
5047,5.181876198
5048,3.523991135
5049,3.308402747
5050,5.711606541
5051,5.712416332
5052,5.091094901
5053,4.940029468
5054,3.295785505
5055,5.131893541
5056,5.118427548
5057,3.306654823
5058,5.19267063
5059,5.109856873
5060,3.309833787
5061,3.337318564
5062,4.677163294
5063,7.006393877
5064,5.09781566
5065,4.676883879
5066,3.338955702
5067,3.314758419
5068,4.710546924
5069,5.173826875
5070,3.219381654
5071,4.823678007
5072,3.667767042
5073,5.24517445
5074,3.313141467
5075,3.322186749
5076,5.239529833
5077,3.488308013
5078,5.235482094
5079,5.739053621
5080,5.209324976
5081,5.868167059
5082,4.816472539
5083,5.313922741
5084,5.268526247
5085,5.411222552
5086,5.237060299
5087,5.372914785
5088,5.249405172
5089,5.248147512
5090,5.350961833
5091,6.924652429
5092,7.185274418
5093,7.185322275
5094,5.882549048
5095,5.548801237
5096,6.67315103
5097,3.730570288
5098,3.476898113
5099,5.093522873
5100,3.629697116
5101,6.155463584
5102,6.66817643
5103,3.478984495
5104,3.631321396
5105,5.370460021
5106,5.349605241
5107,3.59642962
5108,5.375613509
5109,3.450452339
5110,3.628271593
5111,5.368504761
5112,3.807686015
5113,5.867777275
5114,5.349937918
5115,3.62932461
5116,5.292625895
5117,3.80801505
5118,5.644343132
5119,3.630751949
5120,3.477516037
5121,3.807996791
5122,4.852026867
5123,3.731938228
5124,3.629436694
5125,3.732005742
5126,3.361103625
5127,5.095719104
5128,3.458829837
5129,3.809167984
5130,5.289122883
5131,3.809257883
5132,4.963911741
5133,3.629826097
5134,3.457918955
5135,3.361081281
5136,7.148089354
5137,5.643575908
5138,7.159435743
5139,5.645649968
5140,3.743430069
5141,3.456775701
5142,5.884756355
5143,6.675292489
5144,5.889522526
5145,6.070150134
5146,7.187610868
5147,5.376735581
5148,3.467071315
5149,3.728687343
5150,5.38076239
5151,4.855248138
5152,5.38143779
5153,3.361417733
5154,3.68041887
5155,3.618237312
5156,3.80967755
5157,3.680451421
5158,3.732662725
5159,3.461742681
5160,6.070471324
5161,5.095140409
5162,4.850449371
5163,7.188006715
5164,5.352554114
5165,5.645383807
5166,6.924324082
5167,5.252269711
5168,5.347808529
5169,5.29507067
5170,5.233967937
5171,5.885954918
5172,4.855680792
5173,3.81002812
5174,5.350979417
5175,3.453414489
5176,3.454136595
5177,3.464667874
5178,6.676024245
5179,7.148897101
5180,5.348265184
5181,6.670613254
5182,5.356131809
5183,5.646001515
5184,5.354227887
5185,3.480405184
5186,5.095980232
5187,3.480778202
5188,4.819669144
5189,3.584341903
5190,5.351984431
5191,5.394107259
5192,3.465681581
5193,3.465583954
5194,3.478219254
5195,3.729312104
5196,3.619062629
5197,5.409398858
5198,3.633298659
5199,5.372109749
5200,3.461380125
5201,6.315354659
5202,5.72240637
5203,3.607993982
5204,3.480826076
5205,5.34881942
5206,3.467216374
5207,5.351702349
5208,3.481605976
5209,3.483558406
5210,4.996276096
5211,5.886638123
5212,5.381448151
5213,5.385251025
5214,5.384898817
5215,5.293838168
5216,5.280161381
5217,3.471639341
5218,3.470971598
5219,6.706598677
5220,5.28274625
5221,5.346398468
5222,5.27954655
5223,4.886670746
5224,3.649627397
5225,4.881614309
5226,3.392962698
5227,5.674684108
5228,6.9575511
5229,5.410584382
5230,3.509205876
5231,3.487519899
5232,5.370484138
5233,5.348686555
5234,3.683320843
5235,4.906282643
5236,3.509921542
5237,5.389055809
5238,3.528682383
5239,5.332457243
5240,4.86853657
5241,3.412623991
5242,3.859823984
5243,3.682801155
5244,5.444810578
5245,5.421056731
5246,7.239199961
5247,5.421121951
5248,3.456970972
5249,3.684111506
5250,3.53687495
5251,5.367296215
5252,3.550258386
5253,5.320769586
5254,5.106931436
5255,3.733781164
5256,5.079840572
5257,3.477052428
5258,5.495605441
5259,5.107169765
5260,5.986861114
5261,5.399549182
5262,3.594603137
5263,3.844412469
5264,5.349490805
5265,5.463588709
5266,5.998392288
5267,5.52461376
5268,4.934811804
5269,3.572946049
5270,3.747920184
5271,3.571512226
5272,5.502854303
5273,3.74808708
5274,4.928434042
5275,5.493223791
5276,5.466026958
5277,5.761592764
5278,3.521709169
5279,3.797245625
5280,5.401615891
5281,3.605482551
5282,5.49800964
5283,3.589699645
5284,3.592881811
5285,5.476858754
5286,5.411063024
5287,5.378293452
5288,5.397532934
5289,4.943920954
5290,4.93814489
5291,5.419965884
5292,3.610899881
5293,3.874055036
5294,3.596412895
5295,5.546367547
5296,5.51677771
5297,6.014989159
5298,4.945958274
5299,3.878079691
5300,3.868426043
5301,4.986139559
5302,4.988246125
5303,4.986117944
5304,6.018456454
5305,3.597486506
5306,6.028149027
5307,5.240671905
5308,5.385258869
5309,5.546968065
5310,5.000977111
5311,5.528065643
5312,5.484039687
5313,6.013226142
5314,6.216236731
5315,6.028492935
5316,5.485014695
5317,5.493608957
5318,6.028311458
5319,4.963959806
5320,3.753494743
5321,7.307062229
5322,3.519001958
5323,5.531013707
5324,5.150590406
5325,5.50669711
5326,5.540622039
5327,6.042214032
5328,6.02779329
5329,5.014445521
5330,5.546120128
5331,5.475235762
5332,4.976532172
5333,5.392987437
5334,5.411319623
5335,5.430721344
5336,6.040617408
5337,5.011577951
5338,5.399123209
5339,3.891880755
5340,3.791100809
5341,5.476820583
5342,5.530514052
5343,5.47556928
5344,6.030937744
5345,3.61124888
5346,5.011732462
5347,3.626471357
5348,4.984666337
5349,4.982856591
5350,4.986357859
5351,5.548072414
5352,5.559027537
5353,5.536889305
5354,5.482583193
5355,5.535643067
5356,5.15716471
5357,5.493813414
5358,6.049112495
5359,6.04600366
5360,3.661589915
5361,3.528524292
5362,4.998748096
5363,3.655823002
5364,3.872949657
5365,3.656691411
5366,6.073354328
5367,5.044818653
5368,3.873202491
5369,5.573716746
5370,3.799594245
5371,4.000964839
5372,3.598034527
5373,3.670176875
5374,3.649465777
5375,3.598038793
5376,3.921182372
5377,3.6560843
5378,7.36555246
5379,7.383842271
5380,3.664269662
5381,3.938524871
5382,3.939909146
5383,3.672346598
5384,6.902572716
5385,5.641002179
5386,5.604352636
5387,5.596582085
5388,5.64085472
5389,6.107989705
5390,5.323548668
5391,5.872764988
5392,5.59679766
5393,5.322969434
5394,5.474305117
5395,5.573526175
5396,5.599548638
5397,5.609986015
5398,3.860839549
5399,5.584045442
5400,3.699303058
5401,6.112183204
5402,3.963640424
5403,3.745032775
5404,3.747208006
5405,6.6447593
5406,3.748300433
5407,3.952645035
5408,3.754136156
5409,3.767656299
5410,3.93403054
5411,3.927927567
5412,5.656809675
5413,5.415227335
5414,5.171353436
5415,3.783312616
5416,5.661500095
5417,5.612257536
5418,3.955936237
5419,4.005075279
5420,3.955803363
5421,5.607899495
5422,3.957296437
5423,6.192487277
5424,6.211882273
5425,5.971758635
5426,6.211853182
5427,7.516663423
5428,5.179106913
5429,5.744499852
5430,3.799364499
5431,3.681649258
5432,5.711313636
5433,5.717273625
5434,6.204405991
5435,5.577091658
5436,5.731031047
5437,4.070683792
5438,3.805161072
5439,5.70582659
5440,5.693784015
5441,5.769628524
5442,5.176464698
5443,5.607865108
5444,5.695205472
5445,4.164664979
5446,5.738418375
5447,5.727120869
5448,5.736208543
5449,3.990509138
5450,5.738912689
5451,4.891678328
5452,5.185146434
5453,5.711722869
5454,4.196132387
5455,3.841098644
5456,5.700081358
5457,4.01920489
5458,4.080645674
5459,3.867003102
5460,6.046780402
5461,6.286409005
5462,3.869427514
5463,6.187012731
5464,6.166880918
5465,4.074958133
5466,4.174685544
5467,4.074273699
5468,4.250818747
5469,3.909538253
5470,3.907160958
5471,4.186000649
5472,3.920088647
5473,5.819616588
5474,3.907839091
5475,3.897177567
5476,5.539255832
5477,3.908656569
5478,5.790434103
5479,5.825136461
5480,3.909611348
5481,3.907505456
5482,4.075570734
5483,4.050096825
5484,6.328028664
5485,3.909929332
5486,5.77812741
5487,3.920730687
5488,4.174023175
5489,6.32841661
5490,5.825840401
5491,6.206483269
5492,4.25218171
5493,5.995043601
5494,5.830551791
5495,5.992838731
5496,3.92121062
5497,4.075939106
5498,5.786807821
5499,5.731768639
5500,3.972141822
5501,5.842522622
5502,5.844000905
5503,3.959328429
5504,6.377900144
5505,5.874575744
5506,6.363588613
5507,5.84612961
5508,5.864221424
5509,3.853871086
5510,3.970120049
5511,5.900958976
5512,3.956953771
5513,6.866617561
5514,3.970085831
5515,6.377750724
5516,4.302040831
5517,3.972192278
5518,4.22464058
5519,3.957901445
5520,4.124393112
5521,4.173602827
5522,5.863280525
5523,3.971181533
5524,4.090440442
5525,4.302183967
5526,3.950807891
5527,3.973045308
5528,5.809817402
5529,4.065121321
5530,3.978743401
5531,3.966638419
5532,3.965732072
5533,5.320614675
5534,3.96765564
5535,4.133669102
5536,3.95657508
5537,4.309831331
5538,5.81832771
5539,3.956089608
5540,3.965799365
5541,3.980337515
5542,3.967256705
5543,4.131722741
5544,4.134392908
5545,5.872238602
5546,3.962467721
5547,3.960203039
5548,3.956615382
5549,3.910996044
5550,5.898942139
5551,5.305328521
5552,4.13624773
5553,4.138745126
5554,4.239171903
5555,3.973014282
5556,4.187155559
5557,4.316274732
5558,3.986578041
5559,4.136898164
5560,3.980086104
5561,5.91449498
5562,5.863906233
5563,6.583712776
5564,5.861056737
5565,5.866607943
5566,5.886623644
5567,6.385269638
5568,5.365826788
5569,5.030607165
5570,4.148966533
5571,7.694544776
5572,5.908757833
5573,3.988533788
5574,3.985518696
5575,3.99055637
5576,5.795784259
5577,4.169164796
5578,5.887658812
5579,3.942587176
5580,4.218577863
5581,4.270809032
5582,5.837411425
5583,5.387977684
5584,4.156783857
5585,4.219993185
5586,5.787265733
5587,5.63612271
5588,5.876440187
5589,5.820283721
5590,4.169106796
5591,6.422645922
5592,4.018341519
5593,4.018307044
5594,4.006407182
5595,3.902181459
5596,4.173272043
5597,4.223131667
5598,3.995339242
5599,4.008639052
5600,4.003959579
5601,5.785339834
5602,4.033732083
5603,4.187948809
5604,4.288872049
5605,4.036309598
5606,5.934187707
5607,4.040525546
5608,4.030321674
5609,4.034258741
5610,5.970607854
5611,4.385930108
5612,3.938245459
5613,5.866443678
5614,4.361606058
5615,5.448131734
5616,4.034627641
5617,4.309512888
5618,7.550285538
5619,6.414016224
5620,4.309400177
5621,5.900364115
5622,4.096299714
5623,6.509402851
5624,6.514701764
5625,4.109921048
5626,6.272779502
5627,4.437946677
5628,6.01171185
5629,4.096255515
5630,5.977332683
5631,5.450063703
5632,4.108561104
5633,4.313013764
5634,4.097908954
5635,4.263982006
5636,4.093402043
5637,4.0980766
5638,4.092902545
5639,4.086195294
5640,4.115231279
5641,4.256054761
5642,5.733371839
5643,4.10414553
5644,4.446335446
5645,6.420987947
5646,6.523477634
5647,4.371035062
5648,5.48881
5649,6.013964517
5650,5.8933028
5651,4.111649109
5652,4.102921461
5653,4.020026007
5654,5.754038829
5655,4.292452724
5656,4.286151669
5657,4.265849382
5658,4.135023383
5659,5.918547366
5660,6.019969641
5661,5.943921681
5662,4.29880381
5663,4.135585616
5664,6.747872261
5665,6.457945601
5666,6.069684867
5667,7.126120717
5668,7.889531636
5669,4.197867202
5670,4.18497856
5671,7.660532032
5672,6.003322473
5673,6.007655296
5674,7.919810154
5675,6.615067992
5676,6.601646765
5677,6.802363269
5678,4.196059964
5679,4.199095665
5680,4.191269398
5681,4.362349336
5682,4.463196197
5683,5.551575978
5684,6.047110576
5685,4.196323592
5686,4.189608179
5687,6.021631377
5688,4.541322235
5689,5.984521869
5690,5.552920687
5691,4.365486558
5692,6.085870625
5693,6.115320763
5694,4.362716973
5695,4.191511527
5696,7.402380679
5697,6.079060725
5698,4.364497034
5699,4.210723713
5700,4.465245619
5701,4.198888439
5702,4.199229878
5703,7.072796609
5704,4.414322158
5705,4.196875773
5706,4.198002285
5707,4.331175899
5708,4.197636386
5709,4.196704235
5710,4.363089113
5711,4.200565751
5712,5.830120731
5713,5.247418679
5714,4.363466962
5715,6.105458053
5716,4.210782887
5717,4.365664478
5718,4.212575744
5719,4.46209011
5720,6.085786852
5721,4.199682922
5722,4.214299009
5723,4.19960488
5724,6.084176277
5725,6.115983191
5726,7.657958144
5727,6.109806696
5728,6.378685495
5729,6.02709788
5730,4.331545965
5731,7.409130154
5732,6.618759063
5733,4.212206365
5734,6.518230511
5735,4.21118569
5736,4.464377125
5737,6.084518756
5738,6.017127095
5739,4.195653507
5740,4.542512995
5741,4.36339761
5742,4.190709035
5743,4.366241165
5744,5.829512357
5745,4.36342238
5746,6.084081186
5747,4.080698684
5748,4.462202023
5749,4.365898863
5750,4.363684883
5751,4.212487443
5752,4.476041726
5753,7.892328176
5754,4.200946971
5755,4.21153494
5756,4.466351761
5757,4.211468643
5758,4.139290523
5759,4.199820628
5760,4.192104852
5761,6.087226042
5762,6.605310276
5763,5.973360555
5764,6.104709007
5765,6.135193445
5766,6.050550549
5767,4.191222856
5768,4.200619272
5769,4.194335277
5770,4.186682059
5771,6.082285451
5772,4.189334017
5773,4.414787975
5774,6.111007606
5775,6.039965488
5776,6.615626803
5777,7.921615467
5778,5.550859197
5779,6.07192696
5780,4.189547392
5781,4.211415148
5782,4.211411555
5783,6.110327156
5784,4.214019845
5785,4.226788409
5786,4.240354686
5787,6.136766285
5788,4.440324156
5789,4.240086545
5790,4.226537713
5791,6.133228422
5792,4.22451588
5793,4.226817515
5794,4.568109028
5795,4.240347398
5796,4.440826688
5797,4.217018593
5798,4.392656424
5799,4.226675811
5800,6.040855814
5801,4.239712829
5802,4.391553953
5803,5.572071495
5804,4.224530386
5805,6.136904515
5806,6.100039149
5807,6.114999183
5808,6.113496109
5809,6.144088959
5810,4.227164083
5811,4.229149002
5812,4.248467214
5813,4.232483613
5814,6.084054007
5815,6.152751515
5816,6.644909321
5817,4.241031157
5818,6.125234043
5819,6.131157819
5820,4.256314648
5821,6.084828761
5822,4.267774883
5823,6.179278745
5824,6.671811755
5825,7.478219068
5826,6.671108155
5827,6.137351887
5828,4.400321783
5829,4.482997218
5830,5.793725528
5831,6.181143935
5832,4.611113357
5833,5.32128299
5834,4.432174719
5835,4.483120071
5836,4.268921558
5837,4.614275365
5838,4.27212284
5839,5.914551516
5840,4.283659131
5841,4.62752514
5842,4.188033972
5843,4.295100542
5844,4.306616748
5845,4.559661623
5846,6.110532109
5847,4.513106906
5848,4.179460393
5849,4.299780651
5850,4.64535087
5851,4.302605541
5852,4.516976239
5853,4.296864856
5854,6.2156918
5855,6.217177534
5856,6.715443544
5857,4.465291443
5858,4.312995375
5859,4.326729995
5860,6.128094903
5861,6.164489964
5862,6.217844842
5863,4.334143978
5864,4.585947883
5865,4.220823821
5866,4.540386035
5867,4.673383823
5868,4.335766391
5869,4.324290045
5870,4.334975289
5871,4.324176658
5872,4.602497122
5873,4.3505527
5874,4.367236281
5875,4.365542674
5876,4.362135786
5877,4.533221064
5878,4.55952646
5879,4.404917451
5880,4.405195211
5881,4.405321592
5882,4.30141336
5883,4.407347202
5884,4.404718875
5885,5.458945192
5886,4.301979017
5887,6.291426839
5888,6.233639137
5889,4.547585166
5890,4.572828911
5891,4.42054852
5892,4.421648599
5893,4.410622341
5894,4.624951122
5895,5.76453264
5896,5.756229695
5897,4.410755081
5898,6.199828861
5899,6.19404674
5900,6.056757405
5901,6.243763244
5902,6.255712604
5903,4.426359557
5904,4.428046377
5905,6.233581312
5906,4.426151426
5907,4.427385618
5908,6.250840043
5909,6.245756895
5910,4.426619008
5911,6.233344262
5912,5.779373487
5913,4.423006779
5914,4.427313199
5915,4.593371238
5916,5.953767847
5917,4.444813627
5918,4.432086984
5919,6.223401572
5920,4.452728216
5921,4.333268405
5922,4.652456874
5923,4.5904298
5924,4.436990907
5925,4.319048583
5926,4.437383313
5927,4.65304219
5928,6.255881571
5929,4.439767725
5930,4.451278292
5931,4.425418826
5932,4.432240102
5933,5.783966909
5934,6.254505773
5935,5.786475606
5936,6.325161405
5937,6.263935002
5938,5.827749164
5939,5.829889673
5940,6.22589978
5941,4.631339187
5942,4.616945057
5943,4.479692551
5944,4.731805327
5945,6.885392923
5946,6.719203354
5947,7.676186923
5948,7.670911295
5949,4.736838382
5950,4.471713433
5951,5.518425373
5952,4.619093834
5953,5.87267767
5954,6.367528329
5955,6.374960259
5956,4.834721991
5957,4.38765495
5958,6.315067814
5959,6.352102194
5960,4.843655638
5961,6.285439794
5962,4.499136137
5963,6.436451541
5964,6.274360983
5965,6.902956774
5966,4.486727304
5967,4.843747574
5968,5.890621728
5969,4.767073415
5970,4.503511079
5971,6.133901894
5972,4.770930914
5973,4.671049608
5974,6.926693223
5975,7.711144004
5976,5.893965774
5977,4.525453814
5978,4.666030972
5979,4.513483896
5980,4.512058626
5981,7.978436703
5982,4.776704597
5983,6.430547674
5984,4.515705374
5985,6.400960152
5986,4.516804385
5987,4.681645976
5988,4.50686311
5989,4.680247831
5990,4.657109753
5991,4.858452913
5992,6.041437972
5993,4.668343226
5994,4.511134754
5995,6.426951093
5996,4.515408392
5997,4.504831033
5998,6.402958091
5999,5.901814567
6000,4.732291309
6001,4.518720463
6002,6.399453412
6003,6.327334645
6004,4.53086744
6005,6.151587793
6006,4.50954617
6007,6.345375475
6008,6.152181338
6009,6.439227972
6010,6.411519631
6011,6.416475637
6012,4.759287571
6013,4.555993876
6014,6.318147733
6015,4.887176535
6016,6.35369189
6017,5.89064981
6018,4.545369086
6019,4.439916389
6020,6.722205734
6021,4.535821012
6022,6.186113989
6023,4.54417957
6024,4.710514732
6025,4.531203526
6026,6.450464621
6027,6.39359244
6028,6.432398328
6029,4.440132542
6030,4.484050468
6031,6.32923919
6032,4.544897504
6033,4.710552131
6034,5.890907047
6035,6.429152574
6036,6.964279855
6037,4.546343206
6038,6.959338138
6039,4.710947002
6040,6.451109246
6041,6.461674538
6042,6.723166573
6043,4.440525908
6044,4.534342439
6045,4.443694847
6046,4.443852695
6047,4.546441579
6048,5.938400521
6049,4.719026932
6050,4.551540169
6051,4.671856565
6052,4.542336991
6053,6.975159897
6054,8.014870493
6055,4.832994394
6056,6.368907679
6057,6.188971413
6058,4.775349964
6059,6.451226599
6060,4.563616197
6061,4.560552555
6062,4.565620903
6063,5.918192031
6064,5.950104451
6065,5.950245701
6066,6.207714503
6067,4.732446916
6068,6.98326878
6069,4.781841421
6070,6.454180709
6071,4.568485748
6072,4.571865194
6073,4.839930175
6074,4.586403446
6075,4.571753876
6076,4.917654266
6077,4.745703503
6078,4.922680101
6079,6.466275287
6080,4.583750315
6081,6.471089256
6082,6.366552452
6083,5.976919408
6084,4.604881275
6085,5.948650895
6086,4.937384517
6087,6.368313133
6088,4.760783928
6089,6.487353535
6090,6.52703404
6091,6.442825256
6092,4.504529186
6093,4.623184529
6094,4.504680907
6095,4.504592085
6096,4.607786772
6097,4.875872456
6098,4.761606953
6099,4.761691771
6100,4.611967583
6101,4.626386349
6102,4.600549883
6103,4.607203208
6104,4.609537349
6105,4.613414288
6106,6.42970205
6107,4.616876595
6108,4.512660883
6109,4.616222992
6110,4.628611514
6111,6.531638098
6112,4.616884819
6113,4.630941286
6114,4.628929186
6115,4.605109534
6116,4.630688613
6117,4.632307684
6118,4.608514235
6119,4.633631114
6120,4.971621904
6121,6.264901744
6122,8.09639872
6123,7.842197305
6124,7.493833764
6125,7.062188649
6126,7.054634821
6127,4.808749119
6128,6.470473927
6129,4.646113677
6130,4.636810629
6131,4.649318066
6132,4.644310141
6133,4.915614077
6134,4.645553075
6135,4.65063236
6136,4.815817867
6137,6.004714932
6138,6.436023001
6139,6.043148618
6140,8.112638068
6141,7.86397135
6142,6.568128559
6143,8.114121796
6144,6.526587542
6145,6.439991907
6146,8.11456469
6147,6.971167276
6148,6.527047964
6149,4.669002175
6150,4.641716362
6151,6.846402385
6152,4.808363097
6153,7.871156663
6154,6.574629858
6155,6.602930628
6156,4.666774561
6157,6.555234571
6158,4.668608458
6159,4.681581149
6160,5.011131323
6161,4.831690946
6162,6.555453173
6163,6.49642286
6164,4.563143395
6165,4.659184937
6166,6.571798101
6167,4.79977581
6168,6.541059545
6169,4.668358363
6170,4.67385561
6171,4.671197281
6172,6.523298025
6173,4.841375367
6174,4.571317826
6175,4.686312396
6176,4.687369728
6177,4.83953242
6178,4.839839215
6179,4.674179091
6180,4.843569147
6181,6.561793061
6182,4.677968179
6183,4.671934637
6184,4.843482197
6185,6.461514906
6186,4.840739239
6187,4.843365593
6188,4.674695324
6189,4.954474127
6190,4.690048673
6191,4.70037596
6192,4.863804097
6193,4.595806422
6194,4.867319572
6195,4.86674548
6196,4.865267168
6197,4.702258579
6198,4.701221285
6199,4.865315251
6200,5.043690564
6201,6.610853983
6202,4.692269879
6203,6.088629502
6204,4.97166949
6205,5.04822639
6206,4.704121956
6207,6.336827373
6208,6.057990961
6209,6.487946424
6210,6.335031301
6211,6.233564367
6212,6.059849842
6213,6.339513952
6214,6.476878516
6215,6.482796848
6216,5.052048093
6217,4.724074392
6218,4.873914636
6219,6.344190964
6220,6.532370147
6221,6.634110494
6222,6.655003372
6223,6.609185986
6224,4.734109603
6225,6.117297699
6226,6.641981766
6227,7.145490256
6228,6.525626621
6229,6.627205088
6230,6.650299184
6231,6.625255158
6232,6.646048498
6233,4.740366956
6234,6.622175704
6235,6.124615748
6236,6.549669501
6237,5.003823926
6238,6.632267806
6239,7.1505474
6240,4.75982934
6241,4.743710946
6242,6.633011844
6243,4.917171673
6244,5.01990413
6245,6.587471202
6246,4.746920926
6247,6.541693544
6248,8.214854391
6249,7.158741659
6250,6.662820573
6251,6.544881335
6252,6.116056008
6253,6.709521125
6254,6.3982695
6255,6.655921255
6256,6.295607237
6257,6.655007244
6258,6.676533556
6259,7.176126137
6260,6.675489796
6261,6.683664718
6262,6.661580133
6263,6.668351538
6264,4.780378764
6265,4.948505902
6266,5.12523191
6267,4.678072697
6268,6.68280516
6269,4.964638769
6270,6.688868834
6271,6.706240471
6272,6.682582206
6273,5.067557859
6274,4.967720126
6275,4.801906027
6276,4.811599534
6277,6.624339395
6278,4.802126055
6279,4.81508951
6280,5.067824211
6281,6.152711117
6282,6.431018565
6283,6.606569087
6284,6.717757627
6285,6.686546468
6286,6.187843626
6287,5.064132244
6288,6.705533536
6289,6.673463292
6290,5.145215436
6291,6.651454538
6292,6.712976503
6293,6.654312888
6294,6.57144951
6295,6.578444201
6296,6.709946458
6297,6.715954914
6298,4.971571654
6299,5.85896642
6300,4.958526054
6301,4.804312886
6302,4.971704148
6303,4.970338699
6304,4.819190616
6305,4.973205954
6306,4.972155497
6307,5.072922121
6308,6.713003453
6309,6.721223258
6310,6.592196491
6311,6.694336994
6312,6.615399912
6313,6.196570134
6314,6.193801614
6315,5.863005911
6316,4.706030847
6317,4.975001964
6318,4.706215067
6319,4.810486647
6320,4.817566911
6321,6.706714399
6322,6.448628029
6323,6.59233316
6324,6.203350448
6325,4.963202531
6326,5.037313307
6327,7.228933607
6328,6.710392428
6329,6.206865642
